faval,fakdm,fakdul,fa01b,fakduk,facu33,fabelu,fakunr,fadato,fadaff,faavdr,faopko,fajour,faggrp,faaccn,faexra,fafrbn,falevn,famade,faagrn,fataxa,facuri,facd12,facd13,facd21,facd22,facd23,facd31,faavd,faopd,fali,favk,fabeln,fakda,fask,fafakt,famnd,facd32,favt,facc,faamou
NOK,N,,B,B,,0,1,0,0,0,,1317424,,0,0,0,2,,0,0,,,,X,,,,80,201550,4,TRA,66,A,K,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317425,,0,0,0,2,,0,0,,,,X,,,,80,201550,5,XXX,0,B,K,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317426,,0,0,0,2,,0,0,,,,X,,,,80,201550,6,588,0,B,K,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,85,107866,0,FRA,1050,B,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,85,107866,1,OIL,52,B,S,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,84,1066,1,OIL,75,A,I,0,0,,,0,0
NOK,N,,L,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,84,1066,2,TAR,0,A,I,0,0,,,0,0
NOK,N,,B,B,,0,1,0,0,0,,1317460,,0,0,0,0,,0,0,,,,,,,,84,1066,3,TRA,66,A,I,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317461,,0,0,0,0,,0,0,,,,,,,,84,1066,4,XXX,0,B,I,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317462,,0,0,0,0,,0,0,,,,,,,,84,1066,5,588,0,B,I,0,0,,,0,0
NOK,J,,,,,0,7032,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155526,0,FRA,2645,B,I,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,727,OIL,5925,B,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,728,BRE,29625,A,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,729,FØL,4823,A,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,730,LEN,29625,A,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,731,ADR,9875,M,S,0,0,,Lin 01 ADR-klasse=6,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,732,ADR,39500,M,S,0,0,,Lin 01 ADR-klasse=1,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,733,ADR,39500,M,S,0,0,,Lin 02 ADR-klasse=1,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155498,734,HØY,19750,M,S,0,0,,Lin 01 Høyde= 310 cm,0,0
NOK,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201564,5,FAK,300,M,I,0,0,,SPECIAL P F Y,0,0
NOK,N,,,,,0,7032,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155523,1,TER,1000,E,S,0,0,,2 Stk a 500,0,0
NOK,J,,,B,EUR,25,70,0,0,0,,1317502,,0,0,0,0,,0,0,,,,,,,,80,1098,8,TER,250,M,S,0,0,,,0,0
"",J,,,,NOK,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155540,0,FRA,0,J,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,433,0,,,,,,,,75,37,0,FRA,2116,A,I,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201523,77,TAR,0,E,S,0,0,,,0,0
NOK,N,,,,,0,176,20150817,20150827,80,O,234,EI,30200,0,0,0,,0,0,NOK,,,,10,,,80,1384,2,TER,500,M,K,284011,1,,,20,0
NOK,N,,,,,0,176,20150817,20150827,10,O,234,FI,30101,0,0,0,,0,0,NOK,,,,10,,,80,1384,3,FOR,270,M,K,284011,1,,,20,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1384,5,VAR,750,M,X,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,44,,0,0,,,,,,,,80,1384,6,DIS,1500,M,X,0,0,,,0,0
NOK,N,,,,,0,2000,20121025,20121108,80,O,204,BK,41100,0,0,1,,0,0,NOK,,,,,,,80,1384,7,FRA,-1000,K,S,1003,6,,TOTEN TRANSPORT S:11,20,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155515,8,OIL,0,B,K,0,0,,,0,0
NOK,N,,L,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155515,9,TAR,0,A,K,0,0,,,0,0
NOK,N,,B,B,,0,1,0,0,0,,1317726,,0,0,0,0,,0,0,,,,,,,,1,155515,10,TRA,66,A,K,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317727,,0,0,0,0,,0,0,,,,,,,,1,155515,11,XXX,0,B,K,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317728,,0,0,0,0,,0,0,,,,,,,,1,155515,12,588,0,B,K,0,0,,,0,0
NOK,J,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155515,13,ADR,0,M,K,0,0,,Lin 01 ADR-klasse=1,0,0
NOK,J,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155515,14,ADR,0,M,K,0,0,,Lin 03 ADR-klasse=1,0,0
NOK,J,,,,,0,7032,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155526,1,OIL,246,B,I,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155528,0,FRA,3160,B,I,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155528,37,OIL,316,A,S,0,0,,,0,0
NOK,N,,L,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155528,38,TAR,0,A,S,0,0,,,0,0
NOK,N,,B,B,,0,1,0,0,0,,1317891,,0,0,0,0,,0,0,,,,,,,,1,155528,39,TRA,66,A,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317892,,0,0,0,0,,0,0,,,,,,,,1,155528,40,XXX,0,B,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1317893,,0,0,0,0,,0,0,,,,,,,,1,155528,41,588,0,B,S,0,0,,,0,0
NOK,J,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155528,42,ADR,790,M,S,0,0,,Lin 01 ADR-klasse=2,0,0
"",J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,33,0,FRA,2645,B,K,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,33,1,FAK,987987,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,33,2,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,35,0,FRA,94024,B,K,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155531,1,FOR,300,A,S,0,0,,,0,0
NOK,N,J,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155531,2,FRA,0,A,S,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155531,3,OIL,0,A,S,0,0,,,0,0
NOK,N,,B,B,,0,1,0,0,0,,1318135,,0,0,0,0,,0,0,,,,,,,,1,155531,5,TRA,66,A,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318136,,0,0,0,0,,0,0,,,,,,,,1,155531,6,XXX,0,B,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318137,,0,0,0,0,,0,0,,,,,,,,1,155531,7,588,0,B,S,0,0,,,0,0
EUR,J,,,B,,0,2,0,0,0,,1318138,,0,0,0,0,,0,0,EUR,,,,,,,1,155531,8,SPE,500,A,K,0,0,,,0,0
EUR,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,X,,,,1,155178,1,FAK,40,B,S,0,0,,,0,0
EUR,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,X,,,,1,155178,2,FOR,250,A,S,0,0,,,0,0
EUR,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,X,,,,1,155178,3,FR1,0,B,S,0,0,,,0,0
EUR,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,X,,,,1,155178,4,RAB,0,B,S,0,0,,,0,0
EUR,J,,,B,,0,27,0,0,0,,1318142,,0,0,0,0,,0,0,EUR,,,X,,,,1,155178,5,SPE,250,A,S,0,0,,,0,0
EUR,J,,L,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,X,,,,1,155178,6,TAR,0,B,S,0,0,,,0,0
"",J,,,,,0,72,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,82,101088,1,OIL,227,B,K,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,38,0,FRA,1132,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,38,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,38,2,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,39,0,FRA,1500,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,39,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,39,2,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,40,0,FRA,3482,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,40,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,40,2,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,42,0,FRA,1132,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,42,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,42,2,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,43,0,FRA,22888,B,S,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,44,0,FRA,299224,J,S,0,0,,,0,0
"",J,,,,NOK,0,4,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,36,0,FRA,0,J,S,0,0,,,0,0
NOK,J,,,,,0,3022,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155530,0,FRA,23800,B,I,0,0,,,0,0
NOK,J,,,,,0,3022,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155530,25,OIL,2213,B,I,0,0,,,0,0
NOK,N,,,,,0,3022,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155530,26,FAK,40,B,S,0,0,,,0,0
NOK,N,J,,,,0,3022,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155530,27,FOM,0,B,S,0,0,,,0,0
NOK,N,,,,,0,3022,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155530,28,TGI,0,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,30,,0,0,,,,,,,,75,45,0,FRA,2050,B,S,0,0,,,0,0
NOK,J,,,,,0,24,20151125,20160114,75,O,234,BI,31100,0,0,2,,0,0,NOK,,,,TT,,,75,46,0,FRA,3483,B,S,284030,1,,,20,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,47,0,FRA,1050,B,S,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,35,453,OIL,8744,B,K,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,35,454,ADR,8002,M,K,0,0,,Lin 01 ADR-klasse=3,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,35,455,ADR,63016,M,K,0,0,,Lin 02 ADR-klasse=1,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,49,0,FRA,156040,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,49,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,49,2,FAK,987987,A,K,0,0,,,0,0
NOK,J,J,,,,0,24,20160526,20160715,75,O,235,BI,31100,0,0,2,,0,0,NOK,,,X,,,,75,50,0,FRA,200,S,S,284066,5,,,20,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,51,0,FRA,3979,B,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,51,1,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,52,0,FRA,6820,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,56,0,FRA,11032,B,S,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,57,0,FRA,17416,B,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,57,12,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,57,13,ADR,4354,M,S,0,0,,Lin 01 ADR-klasse=3,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,57,14,HØY,8708,M,S,0,0,,Lin 01 Høyde= 300 cm,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,58,0,FRA,0,M,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,52,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,52,2,FAK,987987,A,K,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,2,,0,0,,,,,,,,75,60,0,FRA,32057,B,S,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,2,,0,0,,,,X,,,,75,61,0,FRA,2720,B,S,0,0,,,0,0
NOK,J,,,,,0,72,0,0,0,,0,,0,0,0,2,,0,0,,,,X,,,,75,65,0,FRA,9660,B,S,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,66,0,FRA,1132,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,67,0,FRA,1132,B,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,67,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,67,2,FAK,987987,A,K,0,0,,,0,0
EUR,N,J,,,NOK,0,14,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155295,0,FRA,600,M,K,0,0,,,0,0
NOK,J,,,,,0,12,0,0,0,,0,,0,0,0,2,,0,0,,,,X,,,,75,68,0,FRA,9240,B,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,201448,1,OIL,64,M,S,0,0,,,0,0
NOK,J,,,,,0,99999999,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,201467,3,OIL,1833,B,S,0,0,,,0,0
NOK,J,,,,,0,99999999,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,201468,3,OIL,3078,B,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201523,121,OIL,142,M,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201523,122,FAK,40,B,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201523,123,FOR,250,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201523,124,FR1,1740,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201523,125,RAB,-174,A,S,0,0,,,0,0
NOK,J,,,B,,0,27,0,0,0,,1318205,,0,0,0,0,,0,0,,,,,,,,80,201523,126,SPE,250,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201523,127,UTL,50,A,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,433,0,,,,,,,,80,201570,0,FRA,2116,A,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,433,0,,,,,,,,80,201570,22,OIL,177,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201570,23,FAK,40,B,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201570,24,FOR,250,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201570,25,FR1,2116,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201570,26,RAB,-211,A,S,0,0,,,0,0
NOK,J,,,B,,0,27,0,0,0,,1318214,,0,0,0,0,,0,0,,,,,,,,80,201570,27,SPE,250,A,S,0,0,,,0,0
NOK,J,,L,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201570,28,TAR,0,B,S,0,0,,,0,0
EUR,J,J,,,NOK,0,160,0,0,0,,0,,0,0,0,0,,433,0,,,,,,,,1,155538,0,FRA,13933,M,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,2,,433,0,,,,X,,,,75,32,0,FRA,880,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,56,1,FAK,55,A,S,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,56,2,FAK,987987,A,K,0,0,,,0,0
EUR,N,,,,NOK,0,5,0,0,0,,0,,0,0,0,2,,0,0,,,,,,,,1,155534,0,FRA,60,M,S,0,0,,,0,0
EUR,N,,,,NOK,0,5,0,0,0,,0,,0,0,0,2,,0,0,,,,,,,,1,155535,0,FRA,60,M,S,0,0,,,0,0
NOK,J,,,A,NOK,238120,27,0,0,0,,0,,0,0,0,1,,433,0,,,,,,,,80,201569,0,FRA,190496,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,75,,0,,0,0,0,0,,0,0,,,,,,,,82,101099,0,FRA,1100,M,I,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,433,0,,,,X,,,,75,32,36,OIL,73,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,32,37,FAK,40,B,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,32,38,FOR,250,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,32,39,FR1,880,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,32,40,RAB,-88,A,S,0,0,,,0,0
NOK,J,,,B,,0,27,0,0,0,,1318677,,0,0,0,0,,0,0,,,,X,,,,75,32,41,SPE,250,A,S,0,0,,,0,0
NOK,J,,L,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,75,32,42,TAR,0,B,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201568,0,FRA,1500,M,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201568,21,OIL,125,M,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201568,22,FAK,40,B,S,0,0,,,0,0
NOK,J,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201568,23,FOR,250,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201568,24,FR1,1500,A,S,0,0,,,0,0
NOK,N,,,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201568,25,RAB,-150,A,S,0,0,,,0,0
NOK,J,,,B,,0,27,0,0,0,,1318686,,0,0,0,0,,0,0,,,,,,,,80,201568,26,SPE,250,A,S,0,0,,,0,0
NOK,J,,L,,,0,27,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,201568,27,TAR,0,B,S,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155539,0,FRA,30360,B,S,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155539,6,OIL,30,B,S,0,0,,,0,0
NOK,N,,L,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155539,7,TAR,0,A,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318694,,0,0,0,0,,0,0,,,,,,,,1,155539,8,TRA,99,A,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318695,,0,0,0,0,,0,0,,,,,,,,1,155539,9,XXX,0,B,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318696,,0,0,0,0,,0,0,,,,,,,,1,155539,10,588,0,B,S,0,0,,,0,0
"",N,,,B,,0,24,0,0,0,,52,,0,0,0,0,,0,0,,,,,,,,1,155541,0,FRA,0,B,K,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,91,0,FRA,30360,B,S,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,92,0,FRA,50830,B,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318802,,0,0,0,0,,0,0,,,,,,,,75,93,0,FRA,50830,N,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318802,,0,0,0,0,,0,0,,,,,,,,75,93,146,OIL,50,N,S,0,0,,,0,0
NOK,N,,L,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,93,147,TAR,0,A,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318906,,0,0,0,0,,0,0,,,,,,,,75,93,148,TRA,99,A,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318907,,0,0,0,0,,0,0,,,,,,,,75,93,149,XXX,0,B,S,0,0,,,0,0
NOK,N,,,B,,0,1,0,0,0,,1318908,,0,0,0,0,,0,0,,,,,,,,75,93,150,588,0,B,S,0,0,,,0,0
"",J,,,,NOK,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,94,0,FRA,0,J,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,45,1,OIL,190,B,S,0,0,,,0,0
NOK,N,,,B,NOK,1,1,20151019,20151102,1,O,234,BI,30100,0,0,0,,0,0,NOK,,,,,,,1,155451,3,FAK,55,S,S,284016,1,,,20,0
NOK,J,,,,,0,76,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,95,0,FRA,357592,M,S,0,0,,,0,0
NOK,J,,,,NOK,0,76,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,75,95,4,ANK,123,E,S,0,0,,,0,0
EUR,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,1,FOR,300,A,S,0,0,,,0,0
EUR,N,J,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,2,FRA,1050,B,S,0,0,,,0,0
EUR,N,J,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,3,VAL,-105,B,S,0,0,,,0,0
EUR,J,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,4,OIL,105,B,S,0,0,,,0,0
EUR,N,,L,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,5,TAR,0,A,S,0,0,,,0,0
EUR,N,,B,B,,0,1,0,0,0,,1319161,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,6,TRA,66,A,S,0,0,,,0,0
EUR,N,,,B,,0,1,0,0,0,,1319162,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,7,XXX,0,B,S,0,0,,,0,0
EUR,N,,,B,,0,1,0,0,0,,1319163,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,8,588,0,B,S,0,0,,,0,0
NOK,J,,,,,0,5,20151022,20051115,10,O,234,FI,30101,0,0,0,,0,0,,,,,,,,1,155582,9,FOR,110,C,K,284017,1,,,20,0
EUR,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,155582,10,UTL,189,A,S,0,0,,,0,0
NOK,N,J,,,,0,5,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155583,1,FRA,200,M,K,0,0,,,0,0
NOK,J,,,,,0,5,0,0,0,,0,,0,0,1,0,,0,0,,,,,,,,1,155583,3,FRA,302,M,K,0,0,,001  0001424336,0,0
NOK,J,,,,,0,5,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,155583,4,UTL,15,B,K,0,0,,,0,0
